Configuration,Cache_Line_Size,L1I_Size,L1I_Assoc,L1D_Size,L1D_Assoc,L2_Size,L2_Assoc,sim_seconds,CPI,L1D_Miss_Rate,L1I_Miss_Rate,L2_Miss_Rate,sim_insts
speclibm_cl64_l1i32kB_l1ia2_l1d32kB_l1da4_l2512kB_l2a8,64,32kB,2,32kB,4,512kB,8,0.026238,2.623810,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l21MB_l2a4,64,32kB,2,64kB,2,1MB,4,0.026171,2.617087,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l21MB_l2a8,64,32kB,2,64kB,2,1MB,8,0.026171,2.617087,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l2256kB_l2a4,64,32kB,2,64kB,2,256kB,4,0.026269,2.626925,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l2256kB_l2a8,64,32kB,2,64kB,2,256kB,8,0.026317,2.631700,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l22MB_l2a4,64,32kB,2,64kB,2,2MB,4,0.026067,2.606680,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l22MB_l2a8,64,32kB,2,64kB,2,2MB,8,0.026067,2.606680,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l2512kB_l2a4,64,32kB,2,64kB,2,512kB,4,0.026238,2.623810,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da2_l2512kB_l2a8,64,32kB,2,64kB,2,512kB,8,0.026238,2.623810,0.060935,0.000926,0.999444,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l21MB_l2a4,64,32kB,2,64kB,4,1MB,4,0.026171,2.617087,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l21MB_l2a8,64,32kB,2,64kB,4,1MB,8,0.026171,2.617087,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l2256kB_l2a4,64,32kB,2,64kB,4,256kB,4,0.026269,2.626925,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l2256kB_l2a8,64,32kB,2,64kB,4,256kB,8,0.026317,2.631700,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l22MB_l2a4,64,32kB,2,64kB,4,2MB,4,0.026067,2.606680,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l22MB_l2a8,64,32kB,2,64kB,4,2MB,8,0.026067,2.606680,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l2512kB_l2a4,64,32kB,2,64kB,4,512kB,4,0.026238,2.623810,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia2_l1d64kB_l1da4_l2512kB_l2a8,64,32kB,2,64kB,4,512kB,8,0.026238,2.623810,0.060934,0.000926,0.999451,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l21MB_l2a4,64,32kB,4,128kB,2,1MB,4,0.026184,2.618360,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l21MB_l2a8,64,32kB,4,128kB,2,1MB,8,0.026184,2.618360,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l2256kB_l2a4,64,32kB,4,128kB,2,256kB,4,0.026180,2.618017,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l2256kB_l2a8,64,32kB,4,128kB,2,256kB,8,0.026180,2.618017,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l22MB_l2a4,64,32kB,4,128kB,2,2MB,4,0.026098,2.609799,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l22MB_l2a8,64,32kB,4,128kB,2,2MB,8,0.026098,2.609799,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l2512kB_l2a4,64,32kB,4,128kB,2,512kB,4,0.026286,2.628585,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da2_l2512kB_l2a8,64,32kB,4,128kB,2,512kB,8,0.026286,2.628585,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l21MB_l2a4,64,32kB,4,128kB,4,1MB,4,0.026184,2.618360,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l21MB_l2a8,64,32kB,4,128kB,4,1MB,8,0.026184,2.618360,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l2256kB_l2a4,64,32kB,4,128kB,4,256kB,4,0.026182,2.618198,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l2256kB_l2a8,64,32kB,4,128kB,4,256kB,8,0.026182,2.618198,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l22MB_l2a4,64,32kB,4,128kB,4,2MB,4,0.026098,2.609799,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l22MB_l2a8,64,32kB,4,128kB,4,2MB,8,0.026098,2.609799,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l2512kB_l2a4,64,32kB,4,128kB,4,512kB,4,0.026286,2.628585,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d128kB_l1da4_l2512kB_l2a8,64,32kB,4,128kB,4,512kB,8,0.026286,2.628585,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l21MB_l2a4,64,32kB,4,16kB,2,1MB,4,0.026184,2.618360,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l21MB_l2a8,64,32kB,4,16kB,2,1MB,8,0.026224,2.622356,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l2256kB_l2a4,64,32kB,4,16kB,2,256kB,4,0.026254,2.625367,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l2256kB_l2a8,64,32kB,4,16kB,2,256kB,8,0.026254,2.625367,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l22MB_l2a4,64,32kB,4,16kB,2,2MB,4,0.026054,2.605408,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l22MB_l2a8,64,32kB,4,16kB,2,2MB,8,0.026054,2.605408,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l2512kB_l2a4,64,32kB,4,16kB,2,512kB,4,0.026286,2.628585,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da2_l2512kB_l2a8,64,32kB,4,16kB,2,512kB,8,0.026246,2.624589,0.060937,0.000858,0.999652,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l21MB_l2a4,64,32kB,4,16kB,4,1MB,4,0.026184,2.618360,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l21MB_l2a8,64,32kB,4,16kB,4,1MB,8,0.026184,2.618360,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l2256kB_l2a4,64,32kB,4,16kB,4,256kB,4,0.026288,2.628767,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l2256kB_l2a8,64,32kB,4,16kB,4,256kB,8,0.026288,2.628767,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l22MB_l2a4,64,32kB,4,16kB,4,2MB,4,0.026098,2.609799,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l22MB_l2a8,64,32kB,4,16kB,4,2MB,8,0.026098,2.609799,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l2512kB_l2a4,64,32kB,4,16kB,4,512kB,4,0.026286,2.628585,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d16kB_l1da4_l2512kB_l2a8,64,32kB,4,16kB,4,512kB,8,0.026286,2.628585,0.060935,0.000855,0.999725,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l21MB_l2a4,64,32kB,4,32kB,2,1MB,4,0.026184,2.618360,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l21MB_l2a8,64,32kB,4,32kB,2,1MB,8,0.026184,2.618360,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l2256kB_l2a4,64,32kB,4,32kB,2,256kB,4,0.026288,2.628767,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l2256kB_l2a8,64,32kB,4,32kB,2,256kB,8,0.026288,2.628767,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l22MB_l2a4,64,32kB,4,32kB,2,2MB,4,0.026098,2.609799,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l22MB_l2a8,64,32kB,4,32kB,2,2MB,8,0.026098,2.609799,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l2512kB_l2a4,64,32kB,4,32kB,2,512kB,4,0.026286,2.628585,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da2_l2512kB_l2a8,64,32kB,4,32kB,2,512kB,8,0.026286,2.628585,0.060935,0.000857,0.999712,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l21MB_l2a4,64,32kB,4,32kB,4,1MB,4,0.026184,2.618360,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l21MB_l2a8,64,32kB,4,32kB,4,1MB,8,0.026184,2.618360,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l2256kB_l2a4,64,32kB,4,32kB,4,256kB,4,0.026288,2.628767,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l2256kB_l2a8,64,32kB,4,32kB,4,256kB,8,0.026288,2.628767,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l22MB_l2a4,64,32kB,4,32kB,4,2MB,4,0.026098,2.609799,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l22MB_l2a8,64,32kB,4,32kB,4,2MB,8,0.026098,2.609799,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l2512kB_l2a4,64,32kB,4,32kB,4,512kB,4,0.026286,2.628585,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d32kB_l1da4_l2512kB_l2a8,64,32kB,4,32kB,4,512kB,8,0.026286,2.628585,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l21MB_l2a4,64,32kB,4,64kB,2,1MB,4,0.026184,2.618360,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l21MB_l2a8,64,32kB,4,64kB,2,1MB,8,0.026184,2.618360,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l2256kB_l2a4,64,32kB,4,64kB,2,256kB,4,0.026288,2.628767,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l2256kB_l2a8,64,32kB,4,64kB,2,256kB,8,0.026288,2.628767,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l22MB_l2a4,64,32kB,4,64kB,2,2MB,4,0.026098,2.609799,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l22MB_l2a8,64,32kB,4,64kB,2,2MB,8,0.026098,2.609799,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l2512kB_l2a4,64,32kB,4,64kB,2,512kB,4,0.026286,2.628585,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da2_l2512kB_l2a8,64,32kB,4,64kB,2,512kB,8,0.026286,2.628585,0.060935,0.000855,0.999732,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l21MB_l2a4,64,32kB,4,64kB,4,1MB,4,0.026184,2.618360,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l21MB_l2a8,64,32kB,4,64kB,4,1MB,8,0.026184,2.618360,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l2256kB_l2a4,64,32kB,4,64kB,4,256kB,4,0.026288,2.628767,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l2256kB_l2a8,64,32kB,4,64kB,4,256kB,8,0.026288,2.628767,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l22MB_l2a4,64,32kB,4,64kB,4,2MB,4,0.026098,2.609799,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l22MB_l2a8,64,32kB,4,64kB,4,2MB,8,0.026098,2.609799,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l2512kB_l2a4,64,32kB,4,64kB,4,512kB,4,0.026286,2.628585,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i32kB_l1ia4_l1d64kB_l1da4_l2512kB_l2a8,64,32kB,4,64kB,4,512kB,8,0.026286,2.628585,0.060934,0.000855,0.999739,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l21MB_l2a4,64,64kB,2,128kB,2,1MB,4,0.026184,2.618360,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l21MB_l2a8,64,64kB,2,128kB,2,1MB,8,0.026184,2.618360,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l2256kB_l2a4,64,64kB,2,128kB,2,256kB,4,0.026180,2.618017,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l2256kB_l2a8,64,64kB,2,128kB,2,256kB,8,0.026180,2.618017,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l22MB_l2a4,64,64kB,2,128kB,2,2MB,4,0.026098,2.609799,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l22MB_l2a8,64,64kB,2,128kB,2,2MB,8,0.026098,2.609799,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l2512kB_l2a4,64,64kB,2,128kB,2,512kB,4,0.026286,2.628585,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da2_l2512kB_l2a8,64,64kB,2,128kB,2,512kB,8,0.026286,2.628585,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l21MB_l2a4,64,64kB,2,128kB,4,1MB,4,0.026184,2.618360,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l21MB_l2a8,64,64kB,2,128kB,4,1MB,8,0.026184,2.618360,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l2256kB_l2a4,64,64kB,2,128kB,4,256kB,4,0.026182,2.618198,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l2256kB_l2a8,64,64kB,2,128kB,4,256kB,8,0.026182,2.618198,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l22MB_l2a4,64,64kB,2,128kB,4,2MB,4,0.026098,2.609799,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l22MB_l2a8,64,64kB,2,128kB,4,2MB,8,0.026098,2.609799,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l2512kB_l2a4,64,64kB,2,128kB,4,512kB,4,0.026286,2.628585,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d128kB_l1da4_l2512kB_l2a8,64,64kB,2,128kB,4,512kB,8,0.026286,2.628585,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l21MB_l2a4,64,64kB,2,16kB,2,1MB,4,0.026224,2.622356,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l21MB_l2a8,64,64kB,2,16kB,2,1MB,8,0.026224,2.622356,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l2256kB_l2a4,64,64kB,2,16kB,2,256kB,4,0.026254,2.625367,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l2256kB_l2a8,64,64kB,2,16kB,2,256kB,8,0.026285,2.628482,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l22MB_l2a4,64,64kB,2,16kB,2,2MB,4,0.026098,2.609799,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l22MB_l2a8,64,64kB,2,16kB,2,2MB,8,0.026098,2.609799,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l2512kB_l2a4,64,64kB,2,16kB,2,512kB,4,0.026246,2.624589,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da2_l2512kB_l2a8,64,64kB,2,16kB,2,512kB,8,0.026286,2.628585,0.060937,0.000872,0.999591,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l21MB_l2a4,64,64kB,2,16kB,4,1MB,4,0.026184,2.618360,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l21MB_l2a8,64,64kB,2,16kB,4,1MB,8,0.026184,2.618360,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l2256kB_l2a4,64,64kB,2,16kB,4,256kB,4,0.026288,2.628767,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l2256kB_l2a8,64,64kB,2,16kB,4,256kB,8,0.026288,2.628767,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l22MB_l2a4,64,64kB,2,16kB,4,2MB,4,0.026098,2.609799,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l22MB_l2a8,64,64kB,2,16kB,4,2MB,8,0.026098,2.609799,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l2512kB_l2a4,64,64kB,2,16kB,4,512kB,4,0.026286,2.628585,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d16kB_l1da4_l2512kB_l2a8,64,64kB,2,16kB,4,512kB,8,0.026286,2.628585,0.060935,0.000868,0.999665,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l21MB_l2a4,64,64kB,2,32kB,2,1MB,4,0.026224,2.622356,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l21MB_l2a8,64,64kB,2,32kB,2,1MB,8,0.026184,2.618360,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l2256kB_l2a4,64,64kB,2,32kB,2,256kB,4,0.026288,2.628767,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l2256kB_l2a8,64,64kB,2,32kB,2,256kB,8,0.026288,2.628767,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l22MB_l2a4,64,64kB,2,32kB,2,2MB,4,0.026098,2.609799,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l22MB_l2a8,64,64kB,2,32kB,2,2MB,8,0.026098,2.609799,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l2512kB_l2a4,64,64kB,2,32kB,2,512kB,4,0.026246,2.624589,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da2_l2512kB_l2a8,64,64kB,2,32kB,2,512kB,8,0.026246,2.624589,0.060935,0.000872,0.999652,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l21MB_l2a4,64,64kB,2,32kB,4,1MB,4,0.026184,2.618360,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l21MB_l2a8,64,64kB,2,32kB,4,1MB,8,0.026184,2.618360,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l2256kB_l2a4,64,64kB,2,32kB,4,256kB,4,0.026288,2.628767,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l2256kB_l2a8,64,64kB,2,32kB,4,256kB,8,0.026288,2.628767,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l22MB_l2a4,64,64kB,2,32kB,4,2MB,4,0.026098,2.609799,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l22MB_l2a8,64,64kB,2,32kB,4,2MB,8,0.026098,2.609799,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l2512kB_l2a4,64,64kB,2,32kB,4,512kB,4,0.026286,2.628585,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d32kB_l1da4_l2512kB_l2a8,64,64kB,2,32kB,4,512kB,8,0.026286,2.628585,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l21MB_l2a4,64,64kB,2,64kB,2,1MB,4,0.026184,2.618360,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l21MB_l2a8,64,64kB,2,64kB,2,1MB,8,0.026184,2.618360,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l2256kB_l2a4,64,64kB,2,64kB,2,256kB,4,0.026288,2.628767,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l2256kB_l2a8,64,64kB,2,64kB,2,256kB,8,0.026288,2.628767,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l22MB_l2a4,64,64kB,2,64kB,2,2MB,4,0.026098,2.609799,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l22MB_l2a8,64,64kB,2,64kB,2,2MB,8,0.026098,2.609799,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l2512kB_l2a4,64,64kB,2,64kB,2,512kB,4,0.026286,2.628585,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da2_l2512kB_l2a8,64,64kB,2,64kB,2,512kB,8,0.026286,2.628585,0.060935,0.000868,0.999672,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l21MB_l2a4,64,64kB,2,64kB,4,1MB,4,0.026184,2.618360,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l21MB_l2a8,64,64kB,2,64kB,4,1MB,8,0.026184,2.618360,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l2256kB_l2a4,64,64kB,2,64kB,4,256kB,4,0.026288,2.628767,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l2256kB_l2a8,64,64kB,2,64kB,4,256kB,8,0.026288,2.628767,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l22MB_l2a4,64,64kB,2,64kB,4,2MB,4,0.026098,2.609799,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l22MB_l2a8,64,64kB,2,64kB,4,2MB,8,0.026098,2.609799,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l2512kB_l2a4,64,64kB,2,64kB,4,512kB,4,0.026286,2.628585,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia2_l1d64kB_l1da4_l2512kB_l2a8,64,64kB,2,64kB,4,512kB,8,0.026286,2.628585,0.060934,0.000868,0.999678,10000000
speclibm_cl64_l1i64kB_l1ia4_l1d128kB_l1da2_l21MB_l2a4,64,64kB,4,128kB,2,1MB,4,0.026176,2.617581,0.060935,0.000842,0.999786,10000000
speclibm_cl64_l1i64kB_l1ia4_l1d128kB_l1da2_l21MB_l2a8,64,64kB,4,128kB,2,1MB,8,0.026176,2.617581,0.060935,0.000842,0.999786,10000000
speclibm_cl64_l1i64kB_l1ia4_l1d128kB_l1da2_l2256kB_l2a4,64,64kB,4,128kB,2,256kB,4,0.026186,2.618597,0.060935,0.000842,0.999786,10000000
